id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1892154446710190000,https://x.com/onehlee/status/1892154446710190176,@memesbybimbo @SavagegoatedXxx Na cardtonic,2025-02-19 10:09,0,1,1,0,69,memesbybimbo,219,390,onehlee
1892153282266636500,https://x.com/cardtonic/status/1892153282266636515,"@kojibucks @david_sleek @TecheconomyNG Apologies for any inconvenience caused, boss. Kindly send a dm and we will look into this.",2025-02-19 10:04,0,0,0,0,39,kojibucks,15755,48,cardtonic
1892149010401481000,https://x.com/khadeijamk/status/1892149010401480866,@cardtonic @imamudein Everton 2-3 Manchester United,2025-02-19 09:47,0,1,1,0,13,cardtonic,37,322,khadeijamk
1892148567550103800,https://x.com/Bamisayemichae4/status/1892148567550103860,@cardtonic Everton 2 vs 1 Manchester united,2025-02-19 09:45,0,1,1,0,31,cardtonic,67,425,Bamisayemichae4
1892146945776292400,https://x.com/SkyShelter40635/status/1892146945776292279,@cardtonic Everton 1 : 2 Man United,2025-02-19 09:39,0,1,1,0,12,cardtonic,37,331,SkyShelter40635
1892144408201515000,https://x.com/O_simple01/status/1892144408201515013,@cardtonic Everton 0-2 Manchester United,2025-02-19 09:29,0,1,1,0,19,cardtonic,100,983,O_simple01
1892144322956431400,https://x.com/Habiodun1945/status/1892144322956431460,@cardtonic Everton 0-0 Manchester United,2025-02-19 09:28,0,1,1,0,22,cardtonic,4120,5459,Habiodun1945
1892144227280179200,https://x.com/Big_win12/status/1892144227280179204,@cardtonic Everton 2-0 Manchester United,2025-02-19 09:28,0,1,1,0,22,cardtonic,91,978,Big_win12
1892144095310590200,https://x.com/Crystal_095/status/1892144095310590333,@cardtonic Everton 1-2 Manchester United,2025-02-19 09:28,0,1,1,0,36,cardtonic,35,363,Crystal_095
1892144009096688000,https://x.com/Toyin_Mint/status/1892144009096688009,@cardtonic Everton 2-1 Manchester United,2025-02-19 09:27,0,0,1,0,25,cardtonic,40,591,Toyin_Mint
1892143917568528400,https://x.com/Ayobamide9/status/1892143917568528460,@cardtonic Everton 1-3 Manchester United,2025-02-19 09:27,0,1,1,0,16,cardtonic,31,627,Ayobamide9
1892143813029732600,https://x.com/bali_queen9/status/1892143813029732543,@cardtonic Everton 3-1 Manchester United,2025-02-19 09:26,0,1,1,0,32,cardtonic,33,611,bali_queen9
1892143687498444800,https://x.com/Adewole975/status/1892143687498444835,@cardtonic Everton 1-2 Manchester United,2025-02-19 09:26,0,1,1,0,36,cardtonic,26,635,Adewole975
1892143568862507500,https://x.com/oyinkansola0012/status/1892143568862507433,@cardtonic Everton 2-2 Manchester United,2025-02-19 09:25,0,1,1,0,25,cardtonic,529,1682,oyinkansola0012
1892143460947255600,https://x.com/AmaaniYoung/status/1892143460947255568,@cardtonic Everton 2-1 Manchester United,2025-02-19 09:25,0,1,1,0,24,cardtonic,38,645,AmaaniYoung
1892143321608241200,https://x.com/Tobi_loba3/status/1892143321608241239,@cardtonic Everton 0-2 Manchester United,2025-02-19 09:24,0,1,1,0,33,cardtonic,35,660,Tobi_loba3
1892143223516111000,https://x.com/Tee_moh18/status/1892143223516111207,@cardtonic Everton 2-0 Manchester United,2025-02-19 09:24,0,1,1,0,32,cardtonic,35,623,Tee_moh18
1892143101658976300,https://x.com/Bryann_T1/status/1892143101658976337,@cardtonic Everton 0-1 Manchester United,2025-02-19 09:24,0,1,1,0,30,cardtonic,32,591,Bryann_T1
1892155108743430700,https://x.com/cardtonic/status/1892155108743430546,"@kojibucks @JohnDavid12520 Apologies for any inconvenience caused, boss. Kindly send a dm and we will look into this.",2025-02-19 10:11,0,1,0,0,48,kojibucks,15755,48,cardtonic
1892154537089135000,https://x.com/onehlee/status/1892154537089135082,@DarkAmbitiion @SavagegoatedXxx Cardtonic,2025-02-19 10:09,0,0,1,0,44,DarkAmbitiion,219,390,onehlee
1892154446710190000,https://x.com/onehlee/status/1892154446710190176,@memesbybimbo @SavagegoatedXxx Na cardtonic,2025-02-19 10:09,0,1,1,0,69,memesbybimbo,219,390,onehlee
1892153282266636500,https://x.com/cardtonic/status/1892153282266636515,"@kojibucks @david_sleek @TecheconomyNG Apologies for any inconvenience caused, boss. Kindly send a dm and we will look into this.",2025-02-19 10:04,0,0,0,0,39,kojibucks,15755,48,cardtonic
1892149010401481000,https://x.com/khadeijamk/status/1892149010401480866,@cardtonic @imamudein Everton 2-3 Manchester United,2025-02-19 09:47,0,1,1,0,13,cardtonic,37,322,khadeijamk
1892148567550103800,https://x.com/Bamisayemichae4/status/1892148567550103860,@cardtonic Everton 2 vs 1 Manchester united,2025-02-19 09:45,0,1,1,0,31,cardtonic,67,425,Bamisayemichae4
1892146945776292400,https://x.com/SkyShelter40635/status/1892146945776292279,@cardtonic Everton 1 : 2 Man United,2025-02-19 09:39,0,1,1,0,12,cardtonic,37,331,SkyShelter40635
1892144408201515000,https://x.com/O_simple01/status/1892144408201515013,@cardtonic Everton 0-2 Manchester United,2025-02-19 09:29,0,1,1,0,19,cardtonic,100,983,O_simple01
1892144322956431400,https://x.com/Habiodun1945/status/1892144322956431460,@cardtonic Everton 0-0 Manchester United,2025-02-19 09:28,0,1,1,0,22,cardtonic,4120,5459,Habiodun1945
1892144227280179200,https://x.com/Big_win12/status/1892144227280179204,@cardtonic Everton 2-0 Manchester United,2025-02-19 09:28,0,1,1,0,22,cardtonic,91,978,Big_win12
1892144095310590200,https://x.com/Crystal_095/status/1892144095310590333,@cardtonic Everton 1-2 Manchester United,2025-02-19 09:28,0,1,1,0,36,cardtonic,35,363,Crystal_095
1892144009096688000,https://x.com/Toyin_Mint/status/1892144009096688009,@cardtonic Everton 2-1 Manchester United,2025-02-19 09:27,0,0,1,0,25,cardtonic,40,591,Toyin_Mint
1892143917568528400,https://x.com/Ayobamide9/status/1892143917568528460,@cardtonic Everton 1-3 Manchester United,2025-02-19 09:27,0,1,1,0,16,cardtonic,31,627,Ayobamide9
1892143813029732600,https://x.com/bali_queen9/status/1892143813029732543,@cardtonic Everton 3-1 Manchester United,2025-02-19 09:26,0,1,1,0,32,cardtonic,33,611,bali_queen9
1892143687498444800,https://x.com/Adewole975/status/1892143687498444835,@cardtonic Everton 1-2 Manchester United,2025-02-19 09:26,0,1,1,0,36,cardtonic,26,635,Adewole975
1892143568862507500,https://x.com/oyinkansola0012/status/1892143568862507433,@cardtonic Everton 2-2 Manchester United,2025-02-19 09:25,0,1,1,0,25,cardtonic,529,1682,oyinkansola0012
1892143460947255600,https://x.com/AmaaniYoung/status/1892143460947255568,@cardtonic Everton 2-1 Manchester United,2025-02-19 09:25,0,1,1,0,24,cardtonic,38,645,AmaaniYoung
1892143321608241200,https://x.com/Tobi_loba3/status/1892143321608241239,@cardtonic Everton 0-2 Manchester United,2025-02-19 09:24,0,1,1,0,33,cardtonic,35,660,Tobi_loba3
1892143223516111000,https://x.com/Tee_moh18/status/1892143223516111207,@cardtonic Everton 2-0 Manchester United,2025-02-19 09:24,0,1,1,0,32,cardtonic,35,623,Tee_moh18
1892143101658976300,https://x.com/Bryann_T1/status/1892143101658976337,@cardtonic Everton 0-1 Manchester United,2025-02-19 09:24,0,1,1,0,30,cardtonic,32,591,Bryann_T1
1892143003898106000,https://x.com/samuel_ayo1/status/1892143003898106184,@cardtonic Everton 1-0 Manchester United,2025-02-19 09:23,0,1,1,0,25,cardtonic,40,608,samuel_ayo1
1892142862474600400,https://x.com/Aishat06/status/1892142862474600532,@cardtonic Everton 1-1 Manchester United,2025-02-19 09:23,0,1,1,0,19,cardtonic,538,1601,Aishat06
1892141159603912700,https://x.com/khadibee/status/1892141159603912778,@cardtonic Everton 3-2 Manchester United,2025-02-19 09:16,0,1,1,0,30,cardtonic,34,210,khadibee
1892139113635107000,https://x.com/Fideecute/status/1892139113635107124,@cardtonic Everton 2-2 Manchester United,2025-02-19 09:08,0,1,1,0,23,cardtonic,56,551,Fideecute
1892136012970693000,https://x.com/imamudein/status/1892136012970693077,@cardtonic Everton 2-1 Manchester United,2025-02-19 08:55,0,1,1,0,22,cardtonic,85,918,imamudein
1892135676390314200,https://x.com/PhemmPhelhix/status/1892135676390314152,@cardtonic Everton 2:3 Manchester united,2025-02-19 08:54,0,1,1,0,31,cardtonic,1238,4856,PhemmPhelhix
1892135301465731600,https://x.com/Peter_Ayo01/status/1892135301465731510,"@cardtonic Everton 2-2 Man United
#Usecardtonic #Cardtonicpredictandwin #predictandwin #fpl #football",2025-02-19 08:53,0,1,1,0,46,cardtonic,15,262,Peter_Ayo01
1892130610518388700,https://x.com/Abdwahab_M/status/1892130610518388802,@cardtonic Everton 1-1 Manchester United,2025-02-19 08:34,0,1,0,0,21,cardtonic,65,832,Abdwahab_M
1892123928782393600,https://x.com/gLUX_DEFI/status/1892123928782393671,@cardtonic Everton 2 v 3 man United,2025-02-19 08:07,0,1,1,0,11,cardtonic,25,174,gLUX_DEFI
1892123571306004700,https://x.com/NNEBEDUm244/status/1892123571306004617,@cardtonic Everton 0 vs 2 Manchester United,2025-02-19 08:06,0,1,1,0,67,cardtonic,10,54,NNEBEDUm244
1892123177158910200,https://x.com/godwin43518/status/1892123177158910194,@cardtonic Everton 1 : 2 man u,2025-02-19 08:04,0,1,1,0,39,cardtonic,2,61,godwin43518
1892120062112194800,https://x.com/BarikpueN/status/1892120062112194938,@cardtonic Everton 2:1 Man U,2025-02-19 07:52,0,0,0,0,9,cardtonic,9,307,BarikpueN
1892112285688078600,https://x.com/Kaycee38857144/status/1892112285688078502,@cardtonic Draw,2025-02-19 07:21,0,1,1,0,11,cardtonic,47,317,Kaycee38857144
1892102683512688600,https://x.com/olamide67731070/status/1892102683512688736,@cardtonic Hello,2025-02-19 06:43,0,1,0,0,7,cardtonic,1,61,olamide67731070
1892100768829763800,https://x.com/Peacewill_War/status/1892100768829763863,@cardtonic Everton 1-3 man u,2025-02-19 06:35,0,1,1,0,21,cardtonic,183,357,Peacewill_War
1892088348585460000,https://x.com/Gword11/status/1892088348585459943,@cardtonic Everton 2 vs 1 Manchester United,2025-02-19 05:46,0,1,1,0,18,cardtonic,23,167,Gword11
1892069217949630700,https://x.com/C_skillfull/status/1892069217949630623,@cardtonic Everton 3 vs 1 Manchester United,2025-02-19 04:30,0,1,1,0,17,cardtonic,105,999,C_skillfull
1892032550689763800,https://x.com/kojibucks/status/1892032550689763740,@cardtonic @JohnDavid12520 Go and send me my money now you won’t like the outcome,2025-02-19 02:04,0,0,0,0,6,cardtonic,114,414,kojibucks
1892032382917587200,https://x.com/kojibucks/status/1892032382917587200,@JohnDavid12520 @cardtonic Plus one thing is if u are trading giftcard with them at a point they will try to SCAM you that’s why they want to do to me I’m going to call them out and involve very dark man maybe they should close their scammy company,2025-02-19 02:04,0,0,0,0,24,kojibucks,114,414,kojibucks
1892031988107768300,https://x.com/kojibucks/status/1892031988107768272,@JohnDavid12520 @cardtonic Did they say it didn’t work at first ? I just sent them a razer Gold card and they told me it has been used of which is a lie the card was ordered straight to my email I have traded alot of cards with them I told them to provide the time they couldn’t do it,2025-02-19 02:02,0,2,0,0,43,JohnDavid12520,114,414,kojibucks
1892031518337278200,https://x.com/kojibucks/status/1892031518337278260,@david_sleek @TecheconomyNG @cardtonic No they’re not. You need to stop promoting fraudulent businesses. People are falling victim to this,2025-02-19 02:00,0,1,0,0,14,david_sleek,114,414,kojibucks
1892014898734940400,https://x.com/stchigozi/status/1892014898734940474,@cardtonic Everton 0-1 man United,2025-02-19 00:54,0,1,1,0,17,cardtonic,326,1413,stchigozi
1892006833843265500,https://x.com/tolulope341/status/1892006833843265627,@cardtonic Man.u win  one nil,2025-02-19 00:22,0,1,0,0,10,cardtonic,89,782,tolulope341
1892005302687425000,https://x.com/ginnyskyler/status/1892005302687425022,@cardtonic Everton 1 : 3  Man United,2025-02-19 00:16,0,1,1,0,19,cardtonic,180,1362,ginnyskyler
1892004442674794800,https://x.com/_staberry/status/1892004442674794809,@cardtonic Everton 0: 3 Man United,2025-02-19 00:13,0,1,1,0,20,cardtonic,70,640,_staberry
1892004381068816600,https://x.com/Augustashine/status/1892004381068816625,@cardtonic Everton 3: 0 Man United,2025-02-19 00:12,0,1,1,0,17,cardtonic,95,941,Augustashine
1892004307886629000,https://x.com/Tickle_Bees/status/1892004307886629074,@cardtonic Everton 2: 3 Man United,2025-02-19 00:12,0,0,1,0,17,cardtonic,81,790,Tickle_Bees
1892004059411869700,https://x.com/_Akwaugom/status/1892004059411869809,@cardtonic Everton 3: 2 Man United,2025-02-19 00:11,0,1,1,0,20,cardtonic,42,568,_Akwaugom
1891998940834214100,https://x.com/AyomideNjr10/status/1891998940834214112,@cardtonic Everton 2 man u 2,2025-02-18 23:51,0,1,1,0,57,cardtonic,30,510,AyomideNjr10
1891997063753117700,https://x.com/iambrendanubah/status/1891997063753117810,@cardtonic Everton 0-2Manchester United,2025-02-18 23:43,0,1,0,0,13,cardtonic,32,654,iambrendanubah
1891987316878561500,https://x.com/VictorStan_/status/1891987316878561524,@cardtonic Man united 2-0 Everton,2025-02-18 23:05,0,1,0,0,20,cardtonic,45,363,VictorStan_
1891986848441844000,https://x.com/Nwosu82/status/1891986848441843903,@cardtonic Everton 1 - 2 Man u,2025-02-18 23:03,0,1,0,0,17,cardtonic,62,982,Nwosu82
1891986192503091700,https://x.com/omalichanm/status/1891986192503091655,@cardtonic Man united 0-2 everton,2025-02-18 23:00,0,1,0,0,23,cardtonic,45,417,omalichanm
1891985689933197600,https://x.com/Ebuks_nwa/status/1891985689933197669,@cardtonic Everton 2 - 1 Man u,2025-02-18 22:58,0,1,0,0,17,cardtonic,53,718,Ebuks_nwa
1891985465332404500,https://x.com/nwa_ego12/status/1891985465332404489,@cardtonic Everton 3-0 man united,2025-02-18 22:57,0,1,0,0,19,cardtonic,53,476,nwa_ego12
1891985180207862000,https://x.com/Snowwfalls_/status/1891985180207862019,@cardtonic Everton 0 - 2 Man u,2025-02-18 22:56,0,0,1,0,20,cardtonic,49,538,Snowwfalls_
1891985040122253300,https://x.com/cknamplified/status/1891985040122253335,@cardtonic Everton 2 - 0 Man u,2025-02-18 22:55,0,1,1,0,17,cardtonic,68,878,cknamplified
1891984859196764700,https://x.com/Ezinwa66/status/1891984859196764617,@cardtonic Everton 0 - 0 Man u,2025-02-18 22:55,0,1,1,0,19,cardtonic,42,566,Ezinwa66
1892143003898106000,https://x.com/samuel_ayo1/status/1892143003898106184,@cardtonic Everton 1-0 Manchester United,2025-02-19 09:23,0,1,1,0,25,cardtonic,40,608,samuel_ayo1
1892142862474600400,https://x.com/Aishat06/status/1892142862474600532,@cardtonic Everton 1-1 Manchester United,2025-02-19 09:23,0,1,1,0,19,cardtonic,538,1601,Aishat06
1892141159603912700,https://x.com/khadibee/status/1892141159603912778,@cardtonic Everton 3-2 Manchester United,2025-02-19 09:16,0,1,1,0,30,cardtonic,34,210,khadibee
1892139113635107000,https://x.com/Fideecute/status/1892139113635107124,@cardtonic Everton 2-2 Manchester United,2025-02-19 09:08,0,1,1,0,23,cardtonic,56,551,Fideecute
1892136012970693000,https://x.com/imamudein/status/1892136012970693077,@cardtonic Everton 2-1 Manchester United,2025-02-19 08:55,0,1,1,0,22,cardtonic,85,918,imamudein
1892135676390314200,https://x.com/PhemmPhelhix/status/1892135676390314152,@cardtonic Everton 2:3 Manchester united,2025-02-19 08:54,0,1,1,0,31,cardtonic,1238,4856,PhemmPhelhix
1892135301465731600,https://x.com/Peter_Ayo01/status/1892135301465731510,"@cardtonic Everton 2-2 Man United
#Usecardtonic #Cardtonicpredictandwin #predictandwin #fpl #football",2025-02-19 08:53,0,1,1,0,46,cardtonic,15,262,Peter_Ayo01
1892130610518388700,https://x.com/Abdwahab_M/status/1892130610518388802,@cardtonic Everton 1-1 Manchester United,2025-02-19 08:34,0,1,0,0,21,cardtonic,65,832,Abdwahab_M
1892123928782393600,https://x.com/gLUX_DEFI/status/1892123928782393671,@cardtonic Everton 2 v 3 man United,2025-02-19 08:07,0,1,1,0,11,cardtonic,25,174,gLUX_DEFI
1892123571306004700,https://x.com/NNEBEDUm244/status/1892123571306004617,@cardtonic Everton 0 vs 2 Manchester United,2025-02-19 08:06,0,1,1,0,67,cardtonic,10,54,NNEBEDUm244
1892123177158910200,https://x.com/godwin43518/status/1892123177158910194,@cardtonic Everton 1 : 2 man u,2025-02-19 08:04,0,1,1,0,39,cardtonic,2,61,godwin43518
1892120062112194800,https://x.com/BarikpueN/status/1892120062112194938,@cardtonic Everton 2:1 Man U,2025-02-19 07:52,0,0,0,0,9,cardtonic,9,307,BarikpueN
1892112285688078600,https://x.com/Kaycee38857144/status/1892112285688078502,@cardtonic Draw,2025-02-19 07:21,0,1,1,0,11,cardtonic,47,317,Kaycee38857144
1892102683512688600,https://x.com/olamide67731070/status/1892102683512688736,@cardtonic Hello,2025-02-19 06:43,0,1,0,0,7,cardtonic,1,61,olamide67731070
1892100768829763800,https://x.com/Peacewill_War/status/1892100768829763863,@cardtonic Everton 1-3 man u,2025-02-19 06:35,0,1,1,0,21,cardtonic,183,357,Peacewill_War
1892088348585460000,https://x.com/Gword11/status/1892088348585459943,@cardtonic Everton 2 vs 1 Manchester United,2025-02-19 05:46,0,1,1,0,18,cardtonic,23,167,Gword11
1892069217949630700,https://x.com/C_skillfull/status/1892069217949630623,@cardtonic Everton 3 vs 1 Manchester United,2025-02-19 04:30,0,1,1,0,17,cardtonic,105,999,C_skillfull
1892032550689763800,https://x.com/kojibucks/status/1892032550689763740,@cardtonic @JohnDavid12520 Go and send me my money now you won’t like the outcome,2025-02-19 02:04,0,0,0,0,6,cardtonic,114,414,kojibucks
1892032382917587200,https://x.com/kojibucks/status/1892032382917587200,@JohnDavid12520 @cardtonic Plus one thing is if u are trading giftcard with them at a point they will try to SCAM you that’s why they want to do to me I’m going to call them out and involve very dark man maybe they should close their scammy company,2025-02-19 02:04,0,0,0,0,24,kojibucks,114,414,kojibucks
1892031988107768300,https://x.com/kojibucks/status/1892031988107768272,@JohnDavid12520 @cardtonic Did they say it didn’t work at first ? I just sent them a razer Gold card and they told me it has been used of which is a lie the card was ordered straight to my email I have traded alot of cards with them I told them to provide the time they couldn’t do it,2025-02-19 02:02,0,2,0,0,43,JohnDavid12520,114,414,kojibucks
1891984635397013800,https://x.com/Obianuju_mm/status/1891984635397013767,@cardtonic Everton 1 - 1 Man u,2025-02-18 22:54,0,1,1,0,20,cardtonic,73,1023,Obianuju_mm
1891984532917653800,https://x.com/mkpuruma/status/1891984532917653795,@cardtonic Everton 0 - 1 Man u,2025-02-18 22:53,0,1,1,0,22,cardtonic,83,1094,mkpuruma
1891978998025977900,https://x.com/L_O_JI/status/1891978998025977938,@cardtonic 0-2 to United,2025-02-18 22:31,0,1,1,0,14,cardtonic,54,256,L_O_JI
1891965743111008500,https://x.com/RabiuKhali9301/status/1891965743111008466,@cardtonic Manchester United to win 2-1,2025-02-18 21:39,0,1,1,0,13,cardtonic,14,147,RabiuKhali9301
1891959022212837400,https://x.com/dwave017/status/1891959022212837430,@cardtonic Everton wins 1-0,2025-02-18 21:12,0,1,1,0,9,cardtonic,98,1231,dwave017
1891958001621233700,https://x.com/Butafly_on_rose/status/1891958001621233758,@cardtonic Everton 1 - 0 Man u,2025-02-18 21:08,0,1,1,0,67,cardtonic,150,1537,Butafly_on_rose
1891947589492195600,https://x.com/larsharn_/status/1891947589492195474,@cardtonic Everton 2-2 man United,2025-02-18 20:27,0,0,1,0,23,cardtonic,75,782,larsharn_
1891946777814671400,https://x.com/Raphael_nas/status/1891946777814671460,@cardtonic Everton 1-2 man United,2025-02-18 20:23,0,0,1,0,25,cardtonic,47,504,Raphael_nas
1891946719962595600,https://x.com/larsharn_/status/1891946719962595484,@cardtonic Everton 2-1 man United,2025-02-18 20:23,0,0,1,0,24,cardtonic,75,782,larsharn_
1891946638190485500,https://x.com/CuttingsEdge81/status/1891946638190485614,@cardtonic 2-0 Everton,2025-02-18 20:23,0,0,1,0,9,cardtonic,958,1362,CuttingsEdge81
1891945830367592700,https://x.com/SylvesterN1058/status/1891945830367592685,@cardtonic Everton 1-0Manchester united,2025-02-18 20:20,0,0,1,0,22,cardtonic,1850,2864,SylvesterN1058
1892031518337278200,https://x.com/kojibucks/status/1892031518337278260,@david_sleek @TecheconomyNG @cardtonic No they’re not. You need to stop promoting fraudulent businesses. People are falling victim to this,2025-02-19 02:00,0,1,0,0,14,david_sleek,114,414,kojibucks
1892014898734940400,https://x.com/stchigozi/status/1892014898734940474,@cardtonic Everton 0-1 man United,2025-02-19 00:54,0,1,1,0,17,cardtonic,326,1413,stchigozi
1892006833843265500,https://x.com/tolulope341/status/1892006833843265627,@cardtonic Man.u win  one nil,2025-02-19 00:22,0,1,0,0,10,cardtonic,89,782,tolulope341
1892005302687425000,https://x.com/ginnyskyler/status/1892005302687425022,@cardtonic Everton 1 : 3  Man United,2025-02-19 00:16,0,1,1,0,19,cardtonic,180,1362,ginnyskyler
1892004442674794800,https://x.com/_staberry/status/1892004442674794809,@cardtonic Everton 0: 3 Man United,2025-02-19 00:13,0,1,1,0,20,cardtonic,70,640,_staberry
1892004381068816600,https://x.com/Augustashine/status/1892004381068816625,@cardtonic Everton 3: 0 Man United,2025-02-19 00:12,0,1,1,0,17,cardtonic,95,941,Augustashine
1892004307886629000,https://x.com/Tickle_Bees/status/1892004307886629074,@cardtonic Everton 2: 3 Man United,2025-02-19 00:12,0,0,1,0,17,cardtonic,81,790,Tickle_Bees
1892004059411869700,https://x.com/_Akwaugom/status/1892004059411869809,@cardtonic Everton 3: 2 Man United,2025-02-19 00:11,0,1,1,0,20,cardtonic,42,568,_Akwaugom
1891998940834214100,https://x.com/AyomideNjr10/status/1891998940834214112,@cardtonic Everton 2 man u 2,2025-02-18 23:51,0,1,1,0,57,cardtonic,30,510,AyomideNjr10
1891997063753117700,https://x.com/iambrendanubah/status/1891997063753117810,@cardtonic Everton 0-2Manchester United,2025-02-18 23:43,0,1,0,0,13,cardtonic,32,654,iambrendanubah
1891987316878561500,https://x.com/VictorStan_/status/1891987316878561524,@cardtonic Man united 2-0 Everton,2025-02-18 23:05,0,1,0,0,20,cardtonic,45,363,VictorStan_
1891986848441844000,https://x.com/Nwosu82/status/1891986848441843903,@cardtonic Everton 1 - 2 Man u,2025-02-18 23:03,0,1,0,0,17,cardtonic,62,982,Nwosu82
1891986192503091700,https://x.com/omalichanm/status/1891986192503091655,@cardtonic Man united 0-2 everton,2025-02-18 23:00,0,1,0,0,23,cardtonic,45,417,omalichanm
1891985689933197600,https://x.com/Ebuks_nwa/status/1891985689933197669,@cardtonic Everton 2 - 1 Man u,2025-02-18 22:58,0,1,0,0,17,cardtonic,53,718,Ebuks_nwa
1891985465332404500,https://x.com/nwa_ego12/status/1891985465332404489,@cardtonic Everton 3-0 man united,2025-02-18 22:57,0,1,0,0,19,cardtonic,53,476,nwa_ego12
1891985180207862000,https://x.com/Snowwfalls_/status/1891985180207862019,@cardtonic Everton 0 - 2 Man u,2025-02-18 22:56,0,0,1,0,20,cardtonic,49,538,Snowwfalls_
1891985040122253300,https://x.com/cknamplified/status/1891985040122253335,@cardtonic Everton 2 - 0 Man u,2025-02-18 22:55,0,1,1,0,17,cardtonic,68,878,cknamplified
1891984859196764700,https://x.com/Ezinwa66/status/1891984859196764617,@cardtonic Everton 0 - 0 Man u,2025-02-18 22:55,0,1,1,0,19,cardtonic,42,566,Ezinwa66
1891984635397013800,https://x.com/Obianuju_mm/status/1891984635397013767,@cardtonic Everton 1 - 1 Man u,2025-02-18 22:54,0,1,1,0,20,cardtonic,73,1023,Obianuju_mm
1891984532917653800,https://x.com/mkpuruma/status/1891984532917653795,@cardtonic Everton 0 - 1 Man u,2025-02-18 22:53,0,1,1,0,22,cardtonic,83,1094,mkpuruma
1891978998025977900,https://x.com/L_O_JI/status/1891978998025977938,@cardtonic 0-2 to United,2025-02-18 22:31,0,1,1,0,14,cardtonic,54,256,L_O_JI
1891965743111008500,https://x.com/RabiuKhali9301/status/1891965743111008466,@cardtonic Manchester United to win 2-1,2025-02-18 21:39,0,1,1,0,13,cardtonic,14,147,RabiuKhali9301
1891959022212837400,https://x.com/dwave017/status/1891959022212837430,@cardtonic Everton wins 1-0,2025-02-18 21:12,0,1,1,0,9,cardtonic,98,1231,dwave017
1891958001621233700,https://x.com/Butafly_on_rose/status/1891958001621233758,@cardtonic Everton 1 - 0 Man u,2025-02-18 21:08,0,1,1,0,67,cardtonic,150,1537,Butafly_on_rose
1891947589492195600,https://x.com/larsharn_/status/1891947589492195474,@cardtonic Everton 2-2 man United,2025-02-18 20:27,0,0,1,0,23,cardtonic,75,782,larsharn_
1891946777814671400,https://x.com/Raphael_nas/status/1891946777814671460,@cardtonic Everton 1-2 man United,2025-02-18 20:23,0,0,1,0,25,cardtonic,47,504,Raphael_nas
1891946719962595600,https://x.com/larsharn_/status/1891946719962595484,@cardtonic Everton 2-1 man United,2025-02-18 20:23,0,0,1,0,24,cardtonic,75,782,larsharn_
1891946638190485500,https://x.com/CuttingsEdge81/status/1891946638190485614,@cardtonic 2-0 Everton,2025-02-18 20:23,0,0,1,0,9,cardtonic,958,1362,CuttingsEdge81
1891945830367592700,https://x.com/SylvesterN1058/status/1891945830367592685,@cardtonic Everton 1-0Manchester united,2025-02-18 20:20,0,0,1,0,22,cardtonic,1850,2864,SylvesterN1058
1891943000189674000,https://x.com/Adesewa16169371/status/1891943000189673912,@cardtonic Utd 2 Everton 2,2025-02-18 20:08,0,0,1,0,23,cardtonic,126,2004,Adesewa16169371
1891624527051842000,https://x.com/Scally_Wacko/status/1891624527051841929,@nomormanasseh CardTonic,2025-02-17 23:03,0,1,0,0,21,nomormanasseh,3517,3904,Scally_Wacko
1891603946008871400,https://x.com/real_exhibit/status/1891603946008871341,@VillageParrot Cardtonic,2025-02-17 21:41,0,1,0,0,32,VillageParrot,7,64,real_exhibit
1891603725522801000,https://x.com/thisislotanna/status/1891603725522800828,"What card can I use to pay for symphonic distro,they aren’t accepting my Cardtonic
Pls don’t air🙏🏿",2025-02-17 21:40,0,1,0,0,89,,344,289,thisislotanna
1891587351668777200,https://x.com/MooreSnr373359/status/1891587351668777278,@cardtonic Anyone there,2025-02-17 20:35,0,0,0,0,46,cardtonic,5,69,MooreSnr373359
1891578758911410700,https://x.com/thisislotanna/status/1891578758911410621,"@cardtonic my dollar card was terminated without consent
I need my money asapp wtffff",2025-02-17 20:01,0,2,0,0,23,cardtonic,344,289,thisislotanna
1891516146710389000,https://x.com/MooreSnr373359/status/1891516146710389044,@cardtonic Please I won this giveaway and I haven’t been credited https://t.co/qoGudme963,2025-02-17 15:52,0,2,0,0,83,cardtonic,5,69,MooreSnr373359
1891423482820374800,https://x.com/cardtonic/status/1891423482820374815,"@eauenpaudre Apologies for any inconvenience caused, boss. Kindly send a dm and we will look into this.",2025-02-17 09:44,0,0,0,0,81,eauenpaudre,15758,48,cardtonic
1891413992330998300,https://x.com/cardtonic/status/1891413992330998155,"@Ejikeonugwu Hello boss, the winners have been announced.",2025-02-17 09:06,0,0,0,0,19,Ejikeonugwu,15758,48,cardtonic
1891411970764464000,https://x.com/cardtonic/status/1891411970764464215,@Jebzy5 Apologies for any inconvenience caused. We can confirm that all pending transactions have been processed. Kindly check.,2025-02-17 08:58,0,0,0,0,27,Jebzy5,15758,48,cardtonic
1891410724179656700,https://x.com/cardtonic/status/1891410724179656811,"@Tagbo8457 Hello boss, we understand your concern. However, please bear in mind that we always ensure fairness in our giveaways, which is why we use different criteria each time.",2025-02-17 08:53,0,0,0,0,31,Tagbo8457,15758,48,cardtonic
