id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1376517376389345300,https://x.com/iamFRANQ/status/1376517376389345290,How Cardtonic App Became the Best Platform to Sell Gift Cards Online https://t.co/65JN2fEOuJ,2021-03-29 12:51:00,0,0,0,0,,,14811,16076,iamFRANQ
1376440584039202800,https://x.com/fellayz/status/1376440584039202816,@michael_asah @Alex_Houseof308 @alexlobaloba @cardtonic Thanks bro,2021-03-29 07:46:00,0,0,0,0,,michael_asah,371,324,fellayz
1376437420879716400,https://x.com/AssisttohireNow/status/1376437420879716353,"We are Hiring!

Digital Sales Partner at Cardtonic Technologies.

Join our telegram for more information about the Job
https://t.co/WY4COKJ1ph https://t.co/4B2eJcPLST",2021-03-29 07:33:00,0,0,1,0,,,6754,606,AssisttohireNow
1376228238863777800,https://x.com/sarmerdk2/status/1376228238863777807,@habsonfloww @Alex_Houseof308 @cardtonic where is their office?,2021-03-28 17:42:00,0,0,0,0,,habsonflow_,3913,3882,sarmerdk2
1376217040697057300,https://x.com/Alex_Houseof308/status/1376217040697057282,"JOB OPPORTUNITY!

Please, retweet for someone on your TL 🙏

@cardtonic is searching for a skilled video editor with at least 2 years experience.

Interested parties, kindly send your:

1. Statement of confidence
2. Portfolio

To: content@cardtonic.com https://t.co/7peF0g3rFM",2021-03-28 16:58:00,73,4,47,1,,,650718,14478,Alex_Houseof308
1376052095145627600,https://x.com/GanySaad/status/1376052095145627648,Digital Sales Partner at Cardtonic Technologies https://t.co/E0mb4B14Px,2021-03-28 06:02:00,0,0,0,0,,,2215,371,GanySaad
1375457139884449800,https://x.com/lumee_m_/status/1375457139884449792,@kmoni231 @cardtonic How you take know?,2021-03-26 14:38:00,0,0,0,0,,kmoni231,15282,8074,lumee_m_
1374766187012309000,https://x.com/kmoni231/status/1374766187012308994,@cardtonic scammers,2021-03-24 16:52:00,0,1,0,0,,cardtonic,27,215,kmoni231
1370319419117801500,https://x.com/Bishop73956496/status/1370319419117801472,@cardtonic una be thief scammers i pit those people wey go still past more card cause there money is gone,2021-03-12 10:23:00,0,1,0,0,,cardtonic,55,397,Bishop73956496
1370318615107534800,https://x.com/Bishop73956496/status/1370318615107534852,"@cardtonic
U people aren't legit bruh i past card give u guys and u redeem my card and eat up my money and my card , u guys are ripper bruh ... As ehhh be say na me una see rip .. Am post this site on fb , snapchat , telegram,etc u people Aren't legit  i swear una be  rippers",2021-03-12 10:19:00,0,0,0,0,,cardtonic,55,397,Bishop73956496
1366006542315716600,https://x.com/realuche96/status/1366006542315716609,@cardtonic Chelsea 2 Manchester United 0,2021-02-28 12:45:00,0,0,0,0,,cardtonic,225,258,realuche96
1366006398639816700,https://x.com/realuche96/status/1366006398639816704,@cardtonic Chelsea 3 vs Manchester 1,2021-02-28 12:44:00,0,0,0,0,,cardtonic,225,258,realuche96
1365945875068047400,https://x.com/OsasIyoha4/status/1365945875068047363,@cardtonic 4-0 to Chelsea mehn,2021-02-28 08:44:00,0,0,0,0,,cardtonic,10303,11362,OsasIyoha4
1365936711784689700,https://x.com/Ayomide88453990/status/1365936711784689665,@cardtonic Chelsea 1 : man u 1,2021-02-28 08:07:00,0,0,0,0,,cardtonic,1,8,Ayomide88453990
1365716582064935000,https://x.com/Oobitrice/status/1365716582064934918,@cardtonic Nothing for us,2021-02-27 17:33:00,0,1,0,0,,cardtonic,526,3170,Oobitrice
1364840477707690000,https://x.com/BabaSege6/status/1364840477707689985,@cardtonic £250 I posted to your app. Is what I'm owing,2021-02-25 07:31:00,0,0,0,0,,cardtonic,16,68,BabaSege6
1364080731803238400,https://x.com/BabaSege6/status/1364080731803238400,@cardtonic I got all the proof of this you  your agent to check himself well,2021-02-23 05:12:00,0,0,0,0,,cardtonic,16,68,BabaSege6
1364080495286435800,https://x.com/BabaSege6/status/1364080495286435842,"@cardtonic I think your agent you kept at the office late at night is not right in his dealings, after telling me an error occurred and telling to me upload same card 3 times just for me to confirm. It was used by him. Yet he denies https://t.co/j2fXsbjBdZ",2021-02-23 05:11:00,0,0,0,0,,cardtonic,16,68,BabaSege6
1364077581788717000,https://x.com/BabaSege6/status/1364077581788717058,"@cardtonic And finally this is the reply I got when I posted the same card you said has system, this was ngcard reply, it happens you are the first to have the recard and your reply was far beyond the reply I got from 3 other partners https://t.co/9pRXOzb7iH",2021-02-23 05:00:00,0,0,1,0,,cardtonic,16,68,BabaSege6
1364077052543070200,https://x.com/BabaSege6/status/1364077052543070208,"@cardtonic As you can see the time, this is also the reply I got when I posted same card you said has system error to Patricia https://t.co/m13GzeTIpd",2021-02-23 04:58:00,0,0,1,0,,cardtonic,16,68,BabaSege6
1364076730848280600,https://x.com/BabaSege6/status/1364076730848280584,"@cardtonic This is the reply I got after I posted the card on your app and I was told system error, the site coin cola said it has already been redeemed https://t.co/y7AdWe7DKo",2021-02-23 04:56:00,0,0,1,0,,cardtonic,16,68,BabaSege6
1364076428942270500,https://x.com/BabaSege6/status/1364076428942270464,"@cardtonic I'm totally displeased with your transaction tonight, I submitted a card worth £250 I got this as a reply. Being the first partner to work. I also sent it. To. 3 different platforms such as Patricia, coincola and ngcard, and they told me the card has already been redeemed https://t.co/2CPsYRw6Gg",2021-02-23 04:55:00,0,0,1,0,,cardtonic,16,68,BabaSege6
1362461782741299200,https://x.com/thy_oracle/status/1362461782741299224,@cardtonic Dfkm. Your rates are poor,2021-02-18 17:59:00,0,0,0,0,,cardtonic,6062,260,thy_oracle
1361629711366037500,https://x.com/Dray________/status/1361629711366037507,@cardtonic Thanks Tonic💯,2021-02-16 10:53:00,0,1,1,0,,cardtonic,590,1210,Dray________
1361016798032916500,https://x.com/DcMakani/status/1361016798032916482,"@cardtonic Please have Sent you a DM on Twitter and what'sapp

But You guys haven't replied me
Please I need urgent help",2021-02-14 18:17:00,0,0,0,0,,cardtonic,391,947,DcMakani
1360979763943395300,https://x.com/Jobnownigeria/status/1360979763943395329,Online Sales Representative at Cardtonic - https://t.co/kKu29heMBM https://t.co/GyY4ItxlPQ,2021-02-14 15:50:00,0,0,0,0,,,3504,214,Jobnownigeria
1360979444761055200,https://x.com/Jobnownigeria/status/1360979444761055232,Online Sales Representative at Cardtonic - https://t.co/kKu29heMBM https://t.co/zzZMfHRL46,2021-02-14 15:49:00,0,0,0,0,,,3504,214,Jobnownigeria
1360818943720579000,https://x.com/jonahofall/status/1360818943720579076,@cardtonic Hi admin I withdraw 6000 thousand naira from my wallet at 1:50 am up till now the money hasn't been deposited into my account,2021-02-14 05:11:00,0,0,0,0,,cardtonic,105,921,jonahofall
1360544187691790300,https://x.com/GanySaad/status/1360544187691790339,Vacancy for Content Manager at Cardtonic Technologies https://t.co/EAcfb7d4Sg,2021-02-13 10:59:00,0,0,0,0,,,2215,371,GanySaad
1360511384103092200,https://x.com/tohire_ng/status/1360511384103092225,"#ToHire

Content Manager at Cardtonic Technologies

Location: Lekki, Lagos

-Strong writing and editing skills, including the ability to tailor content and format to different audience needs.
-Knowledge and experience in social media management.",2021-02-13 08:49:00,5,1,7,0,,,125826,0,tohire_ng
1360496955588292600,https://x.com/harbeysamuel/status/1360496955588292609,@cardtonic What is going on since midnight have been trying to withdraw and it's telling me to try again later what is going on please. https://t.co/C8l3lxGzPM,2021-02-13 07:52:00,0,0,0,0,,cardtonic,265,1271,harbeysamuel
1360233133807927300,https://x.com/Jobnetworkng/status/1360233133807927301,Content Manager at Cardtonic Technologies. https://t.co/XXahsoWGCx,2021-02-12 14:23:00,3,0,0,0,,,15140,4170,Jobnetworkng
1360199100587774000,https://x.com/parcel_parcels/status/1360199100587773953,@cardtonic I made a withdrawal for over 30 minutes and yet nothing have happened. Why the delay?,2021-02-12 12:08:00,0,1,0,0,,cardtonic,300,1074,parcel_parcels
1359763316114129000,https://x.com/Santydblade/status/1359763316114128897,@cardtonic Hello I need help,2021-02-11 07:16:00,0,1,0,0,,cardtonic,2716,2034,Santydblade
1359595265808810000,https://x.com/3ipple_A/status/1359595265808809994,Cardtonic and their wahala.. me and money,2021-02-10 20:09:00,0,0,0,0,,,426,605,3ipple_A
1359413990712090600,https://x.com/Smalldamo2/status/1359413990712090632,@Dollypzzle1 @cardtonic I have the same issue I can't withdraw my money,2021-02-10 08:08:00,0,0,1,0,,Dollypzzle19,6,103,Smalldamo2
1359231233184723000,https://x.com/kinwayz_/status/1359231233184722944,@Horlarmea1 @cardtonic No! You treated a used gift card.,2021-02-09 20:02:00,0,0,0,0,,Horlarmea1,234,317,kinwayz_
1359132351750676500,https://x.com/nascosoft/status/1359132351750676485,E choke! Trade your giftcard simply with the best! @cardtonic,2021-02-09 13:29:00,0,0,0,0,,,63,979,nascosoft
1358853369771798500,https://x.com/Dollypzzle19/status/1358853369771798537,"@cardtonic This isn’t nice at all,don’t you want us to access our money any longer?",2021-02-08 19:01:00,0,2,3,0,,cardtonic,965,837,Dollypzzle19
1358849894711197700,https://x.com/Dollypzzle19/status/1358849894711197698,"@cardtonic What is wrong na dis is shit,why can’t you guys tell us what is actually happening",2021-02-08 18:47:00,0,0,1,0,,cardtonic,965,837,Dollypzzle19
1358808216709320700,https://x.com/Dollypzzle19/status/1358808216709320704,"@Chiderall @cardtonic Yes before,but since yesterday isn’t going",2021-02-08 16:01:00,0,0,0,0,,,965,837,Dollypzzle19
1358806865262559200,https://x.com/Dollypzzle19/status/1358806865262559232,@Binladen002 @cardtonic Guy I dn wait tire since dem suppose tell us say when it 5pm na,2021-02-08 15:56:00,0,0,0,0,,Binladen002,965,837,Dollypzzle19
1358781187947434000,https://x.com/Dollypzzle19/status/1358781187947433984,"@cardtonic You ain’t back at all,trading have resumed what wrong with withdrawal?,since yesterday?",2021-02-08 14:14:00,0,0,0,0,,cardtonic,965,837,Dollypzzle19
1358778035005251600,https://x.com/yo_alina10/status/1358778035005251584,"@cardtonic What wrong withdrawal isn't going still yet since yesterday, this is so bad",2021-02-08 14:01:00,0,0,1,0,,cardtonic,174,366,yo_alina10
1358759984553726000,https://x.com/Dollypzzle19/status/1358759984553725952,@cardtonic Still not going what is wrong,2021-02-08 12:49:00,0,0,0,0,,cardtonic,965,837,Dollypzzle19
1358741362070478800,https://x.com/UrchmanOfficial/status/1358741362070478849,@cardtonic Why will you give me a minimum withdrawal that's higher than my available balance.  After waiting for 3 days without withdrawal what's really happening .  I understand you had issues with Bitcoin in Nigeria but that has nothing to do with funds From Giftcards. https://t.co/VbknIoMcDI,2021-02-08 11:35:00,0,0,0,0,,cardtonic,14,159,UrchmanOfficial
1358724438682964000,https://x.com/Dollypzzle19/status/1358724438682963973,@Binladen002 @cardtonic Still not going what wrong guys,2021-02-08 10:28:00,0,0,0,0,,Binladen002,965,837,Dollypzzle19
1358337261910245400,https://x.com/Dollypzzle19/status/1358337261910245378,"@cardtonic Ok no problem ,you guys are valid",2021-02-07 08:50:00,0,0,0,0,,cardtonic,965,837,Dollypzzle19
1358324519925129200,https://x.com/Dollypzzle19/status/1358324519925129216,@cardtonic Have been trying to withdraw since yesterday but isn’t going,2021-02-07 07:59:00,0,1,0,0,,cardtonic,965,837,Dollypzzle19
1358151026373779500,https://x.com/Dollypzzle19/status/1358151026373779463,"@cardtonic Withdrawal no go ooo,abeg when na?",2021-02-06 20:30:00,0,0,0,0,,cardtonic,965,837,Dollypzzle19
1357662428398448600,https://x.com/HerbsYou/status/1357662428398448643,@24Omooba @cardtonic That's a shit,2021-02-05 12:08:00,0,0,0,0,,24Omooba,53,8,HerbsYou
1356642286868783000,https://x.com/Androidheadline/status/1356642286868783106,The Cardtonic Trading App Keeps Customers In The Loop During Lockdown https://t.co/b1mpH4GAyR,2021-02-02 16:35:00,0,0,3,0,,,461756,547,Androidheadline
1356532314046660600,https://x.com/Androidheadline/status/1356532314046660608,The Cardtonic Trading App Keeps Customers In The Loop During Lockdown https://t.co/HW6i0cYb3T #android,2021-02-02 09:18:00,0,0,1,0,,,461756,547,Androidheadline
1356001088378450000,https://x.com/BabaSege6/status/1356001088378449922,@cardtonic @cardtonic I placed a withdrawal of #10500 with tracking code #6JLZTQY9A3 I notice the notification was immediately changed to completed while I'm yet to be credited you should check this issue out please,2021-01-31 22:07:00,0,0,0,0,,cardtonic,16,68,BabaSege6
1356000769846227000,https://x.com/BabaSege6/status/1356000769846226945,@cardtonic I placed a withdrawal of #10500 with tracking code #6JLZTQY9A3 I notice the notification was immediately changed to completed while I'm yet to be credited you should check this issue out please.,2021-01-31 22:05:00,0,0,0,0,,cardtonic,16,68,BabaSege6
1355872251355271200,https://x.com/darkwebtoday/status/1355872251355271172,"How Cardtonic Changes Lives, One Gift Card At A Timeon January 12, 2021 at 7:30 pm Photo #darkweb @CryptoCSinc https://t.co/uK1NUP1VwU",2021-01-31 13:35:00,2,0,2,0,,,6847,1302,darkwebtoday
1355570990265331700,https://x.com/HawalTijani/status/1355570990265331715,@cardtonic I just traded a $50 Google play card on my cardtonic account and I checked my balance be found trading and now I saw rejected card already redeemed I asked my source he said he never did that please kindly credit my money into my account  tijaniawal98@gmail.com,2021-01-30 17:38:00,0,0,0,0,,cardtonic,18,123,HawalTijani
1354315214146171000,https://x.com/VIXC_News/status/1354315214146170880,Cardtonic Now Do Bitcoin Wallets! - https://t.co/oTcitbFTS1 #LatestComments https://t.co/mtovKPVOj1,2021-01-27 06:28:00,0,0,0,0,,,635,33,VIXC_News
1354041533733822500,https://x.com/PhilipDonnanAcc/status/1354041533733822466,Cardtonic Now Do Bitcoin Wallets! https://t.co/BvAeG8PSsw https://t.co/Zt3Bea9Qxn,2021-01-26 12:20:00,0,0,0,0,,,1176,4444,PhilipDonnanAcc
1352918182265315300,https://x.com/Giveawaykingwin/status/1352918182265315329,"Giveaway from Cardtonic Technologies LTD.
Win Gift Cards
To Win go to Cardtonic Technologies LTD. on FACEBOOK
Check our website(link in bio) to WIN Airtime &amp; Cash Giveaways
#GiveawayKing #Giveawaysng #PromosInNigeria #GiveawaysInNigeria #GiveawaysInNigeria2020 #PromoNigeria https://t.co/VYI33hM8jm",2021-01-23 09:56:00,0,0,1,0,,,1554,329,Giveawaykingwin
1351615881231609900,https://x.com/UnclePamilerin/status/1351615881231609856,"Vacany: Social media executive.

Company Cardtonic Technologies LTD.

LOCATION: Lekki

Send Application to jobs@cardtonic.com.

Application must including CV, past experiences, personal social profiles and a statement of self confidence.",2021-01-19 19:41:00,111,8,245,0,,,875649,2116,UnclePamilerin
1351533331758936000,https://x.com/Alex_Houseof308/status/1351533331758936066,"JOB OPENING: SOCIAL MEDIA EXECUTIVE

Cardtonic Tech LTD. is looking to hire a FULL-TIME social media executive with vast knowledge of social channels &amp; a good sense of content creation.

LOCATION: Lekki

HOW TO APPLY: Send Application to jobs@cardtonic.com.

Kindly retweet please",2021-01-19 14:13:00,219,21,238,3,,,650715,14479,Alex_Houseof308
1350079530921300000,https://x.com/MikeTypoon/status/1350079530921299969,@cardtonic We can’t trade bitcoin???,2021-01-15 13:56:00,0,0,0,0,,cardtonic,94,77,MikeTypoon
1350072026560655400,https://x.com/MikeTypoon/status/1350072026560655361,@cardtonic Thank God ooo I’m tired of using the web browser,2021-01-15 13:27:00,0,0,0,0,,cardtonic,94,77,MikeTypoon
1349915602270511000,https://x.com/SulubeynAppz/status/1349915602270511108,Cardtonic - Sell Gift Cards - Cardtonic Technologies LTD (Utilities) https://t.co/VcoLCPtiE7 https://t.co/BPevhaEKqa,2021-01-15 03:05:00,0,0,0,0,,,531,171,SulubeynAppz
1349720926934368300,https://x.com/NigBtcCommunity/status/1349720926934368256,"Sell Bitcoins On Cardtonic App and Get Free Bitcoin Wallet Address

- Easy to use
- Great user interface
- Reliable
#cryptoexchange #cryptotrading
@cardtonic
 https://t.co/L9C3i26IgE",2021-01-14 14:12:00,1,0,3,0,,,5254,973,NigBtcCommunity
1349602601378205700,https://x.com/manishransubhe/status/1349602601378205696,Standout Features of the Cardtonic Bitcoin Wallet You Should Know About https://t.co/wa6boIUThu,2021-01-14 06:21:00,0,0,0,0,,,82,224,manishransubhe
1349371530392858600,https://x.com/Horlarmea1/status/1349371530392858624,@cardtonic Thieves they scammed me in 2019...I remembered just now while talking about them to my friend...I must drop y'all a bad review.,2021-01-13 15:03:00,0,0,0,0,,cardtonic,139,313,Horlarmea1
1346979455965675500,https://x.com/Rocketfargo/status/1346979455965675523,@cardtonic please check your DP there is an error in my trade balance,2021-01-07 00:38:00,0,0,0,0,,cardtonic,168,197,Rocketfargo
1346387329292894200,https://x.com/Jobnownigeria/status/1346387329292894208,Content Manager at Cardtonic Technologies LTD - https://t.co/LA8oAi8zk4 https://t.co/pAnZ8JC1Qb,2021-01-05 09:25:00,0,0,0,0,,,3504,214,Jobnownigeria
1344674028397748200,https://x.com/Bashyconcepts/status/1344674028397748224,"@Ajoke_Onifaari @_Hauwa_baba I saw this somewhere, sound you might need it.

There’s a job vacancy currently open at Cardtonic Technologies for a FULL-TIME graphics designer.

Pay is flexible, the location is Lekki

All qualified candidates should forward their Portfolios to jobs@cardtonic.com.",2020-12-31 15:57:00,0,1,0,0,,Ajoke_Onifaari,12032,12638,Bashyconcepts
1344644691657166800,https://x.com/Feranmi_MR/status/1344644691657166851,"JOB OFFER!!!

Cardtonic Technologies is looking to hire a FULL-TIME graphics designer who can create visual representations of conceptual ideas for print &amp; electronic media.

LOCATION: Lekki

Qualified candidates, send your Portfolio to 👉 jobs@cardtonic.com.

Kindly retweet 🙏",2020-12-31 14:00:00,0,0,0,0,,,897,813,Feranmi_MR
1344588665952071700,https://x.com/UnclePamilerin/status/1344588665952071691,"There’s a job vacancy currently open at Cardtonic Technologies for a FULL-TIME graphics designer.

Pay is flexible, the location is Lekki

All qualified candidates should forward their Portfolios to jobs@cardtonic.com.",2020-12-31 10:18:00,189,21,445,2,,,875649,2116,UnclePamilerin
1342475649152331800,https://x.com/dre54455706/status/1342475649152331776,@cardtonic What’s your BTC rate per dollar in naira,2020-12-25 14:21:00,0,0,0,0,,cardtonic,5,24,dre54455706
1340756991262769200,https://x.com/toyin_jegs/status/1340756991262769154,@AyflexO @iam_austindrey @aproko_doctor Cardtonic is the best for trading bitcoin.,2020-12-20 20:32:00,0,2,0,0,,Ayo_miiii,2599,1672,toyin_jegs
1339885714444595200,https://x.com/MikeTypoon/status/1339885714444595201,@cardtonic Why are you guys so slow at replying messages @cardtonic @cardtonic @cardtonic,2020-12-18 10:50:00,0,1,1,0,,cardtonic,94,77,MikeTypoon
1339678287942078500,https://x.com/MikeTypoon/status/1339678287942078464,@cardtonic U guys should answer me o,2020-12-17 21:06:00,0,0,0,0,,cardtonic,94,77,MikeTypoon
1339678141556678700,https://x.com/MikeTypoon/status/1339678141556678658,@cardtonic abeg wetin happen i traded a bitcoin that is suppose to be a specific amount on your app the next thing i know is you guys credited me less,2020-12-17 21:05:00,0,0,0,0,,cardtonic,94,77,MikeTypoon
1339612404104253400,https://x.com/oblarkHQ/status/1339612404104253441,"Some of the best sites to trade your gifts cards in Nigeria.
1. @izikjon
2. @cardtonic

#BTC  #VerifiedLaycon https://t.co/GqMHH9R6Wl",2020-12-17 16:44:00,1,0,1,0,,,1,2,oblarkHQ
1337302348692119600,https://x.com/africanbiohub/status/1337302348692119552,"Online Sales Representative at Cardtonic Technologies

#africanbiohub #careerpathafrica #jobvacanciesinnigeria #jobseekers #lagosjobs #abujajobs #nysc9ja #nyscpop #corpsmembers #youthcorpers #nyscpassingoutparade https://t.co/IRVy4kIIgc",2020-12-11 07:45:00,3,0,1,0,,,22392,0,africanbiohub
1336962517818458000,https://x.com/Techy_Lawyer/status/1336962517818458112,(Job Post) Cardtonic Latest Job Vacancy – Apply Now!  https://t.co/eCutaC5QiK,2020-12-10 09:14:00,0,0,0,0,,,1588,1341,Techy_Lawyer
1336725806962397200,https://x.com/Jobnownigeria/status/1336725806962397187,Online Sales Representative at Cardtonic - https://t.co/lifUSGnmg3 https://t.co/4D5rJcP61i,2020-12-09 17:34:00,0,0,0,0,,,3504,214,Jobnownigeria
1336643737854890000,https://x.com/hotjober/status/1336643737854889986,"Online Sales Representative at Cardtonic Technologies

https://t.co/AlzP9xL9qq",2020-12-09 12:07:00,0,0,0,0,,,480,272,hotjober
1336626418613149700,https://x.com/Jobinformant1/status/1336626418613149704,Online Sales Representative at Cardtonic Technologies https://t.co/XdVkSsmOat,2020-12-09 10:59:00,0,0,0,0,,,14057,171,Jobinformant1
1332138619826544600,https://x.com/BabyQuizzy1/status/1332138619826544640,@Crow_Tycoon @cardtonic Lie...I've being trading with em for long I can show you screenshots,2020-11-27 01:46:00,0,0,2,0,,Crow_Tycoon,54,130,BabyQuizzy1
1331161388316840000,https://x.com/Papito_Empire/status/1331161388316839937,"@cardtonic Good morning, I made a withdrawal of 63000 thousand naira on Friday from my wallet to my UBA Account and up until now I haven't been credited",2020-11-24 09:03:00,0,0,0,0,,cardtonic,6973,8541,Papito_Empire
1331147868707704800,https://x.com/9jajobinfo/status/1331147868707704833,Online Sales Representative at Cardtonic Technologies https://t.co/nWNNGtGhvG,2020-11-24 08:09:00,0,0,0,0,,,16827,77,9jajobinfo
1331094221596594200,https://x.com/omoadesokan/status/1331094221596594176,"Online Sales Representative at Cardtonic Technologies, Lekki, Lagos.
https://t.co/qiVKBXMaum
#Jobs #Scholarships #HR #HumanResources",2020-11-24 04:36:00,2,1,2,0,,omoadesokan,2531,3303,omoadesokan
1330971476867096600,https://x.com/Jobinformant1/status/1330971476867096579,Online Sales Representative at Cardtonic Technologies https://t.co/CxSK1RzSvZ,2020-11-23 20:28:00,0,0,0,0,,,14058,171,Jobinformant1
1330956209944453000,https://x.com/Jobnetworkng/status/1330956209944453123,Online Sales Representative at Cardtonic Technologies https://t.co/Iqr0nIHJLp,2020-11-23 19:27:00,0,0,0,0,,,15140,4170,Jobnetworkng
1330855801859297300,https://x.com/tohire_ng/status/1330855801859297281,"#ToHire

Online Sales Representative at Cardtonic Technologies

Location: Lekki, Lagos

Send CV to:
jobs@cardtonic.com using the “Job Title” as subject of the email.

Important: Applicants must be resident within Lekki / Ajah / Island axis. https://t.co/3S2R6iT7dO",2020-11-23 12:48:00,4,0,7,0,,,125826,0,tohire_ng
1326564247912984600,https://x.com/omoakindr/status/1326564247912984576,@cardtonic Nor b lie,2020-11-11 16:35:00,0,0,0,0,,cardtonic,297,1444,omoakindr
1325500469989564400,https://x.com/Kenzobankz1/status/1325500469989564424,@v0vwer0h I see CARDTONIC if you see a CAT,2020-11-08 18:08:00,0,0,1,0,,,1021,1062,Kenzobankz1
1324618696980136000,https://x.com/NigBtcCommunity/status/1324618696980135936,"Sell Bitcoin at a good rate On Cardtonic App and Get Free Bitcoin Wallet Address

#cryptocurrency #cryptoexchange #cryptotrading
@cardtonic
https://t.co/L9C3i2ojFe",2020-11-06 07:44:00,0,0,0,0,,,5254,973,NigBtcCommunity
1324098465476075500,https://x.com/MikeTypoon/status/1324098465476075522,@cardtonic I can’t find your app on Apple store,2020-11-04 21:17:00,0,0,0,0,,cardtonic,94,77,MikeTypoon
1323019751954604000,https://x.com/uncletenshun/status/1323019751954604033,@cardtonic The rates are low,2020-11-01 21:51:00,0,0,0,0,,cardtonic,8375,663,uncletenshun
1321224938473328600,https://x.com/Topzy2414/status/1321224938473328641,@cardtonic I really love your service very fast and I will like to do more business with you your rate is superb,2020-10-27 22:59:00,0,0,0,0,,cardtonic,30,147,Topzy2414
1318941486118031400,https://x.com/UgochukwuEsthe4/status/1318941486118031369,"@cardtonic please am new here, can someone enlighten me on this",2020-10-21 15:45:00,0,0,0,0,,cardtonic,14,39,UgochukwuEsthe4
1318596908315717600,https://x.com/Crow_Tycoon/status/1318596908315717632,@cardtonic Scammers patronize at your own risk.,2020-10-20 16:56:00,0,2,0,0,,cardtonic,88,235,Crow_Tycoon
1317793500868546600,https://x.com/Babatun51715731/status/1317793500868546560,@cardtonic It is a scam,2020-10-18 11:43:00,0,0,0,0,,cardtonic,1205,1623,Babatun51715731
1317793287487541200,https://x.com/Babatun51715731/status/1317793287487541248,"@cardtonic Don't trade with them , it is a scam . I just got scam by them",2020-10-18 11:42:00,0,1,0,0,,cardtonic,1205,1623,Babatun51715731
1317735045088555000,https://x.com/Crow_Tycoon/status/1317735045088555014,"@cardtonic Hello, you are not answering DMs? Please kindly respond to my DM",2020-10-18 07:51:00,0,0,0,0,,cardtonic,88,235,Crow_Tycoon
1317734808651501600,https://x.com/Crow_Tycoon/status/1317734808651501568,@GeraldFerdinan6 @cardtonic I think they just ripped me too. Shit. I should have come here first.,2020-10-18 07:50:00,0,0,0,0,,GeraldFerdinan6,88,235,Crow_Tycoon
1313144975916400600,https://x.com/benjamin_bop/status/1313144975916400640,@cardtonic No rate for amazon,2020-10-05 15:52:00,0,0,0,0,,cardtonic,130,1286,benjamin_bop
1309803560981405700,https://x.com/omoakindr/status/1309803560981405697,@cardtonic Please guys do oo. These guys are simply fantastic!,2020-09-26 10:34:00,0,0,0,0,,cardtonic,297,1444,omoakindr
1309263342985523200,https://x.com/Praiseboi/status/1309263342985523202,@cardtonic service is super fast,2020-09-24 22:48:00,0,0,0,0,,cardtonic,9132,7082,Praiseboi
1308052086353952800,https://x.com/NigBtcCommunity/status/1308052086353952768,"Sell Bitcoins On Cardtonic App and Get Free Bitcoin Wallet Address
- Free Bitcoin wallet
- Best market rates
- Instant transactions
- Modern security tools
@cardtonic
#bitcoin #bitcoinwallet https://t.co/L9C3i2ojFe",2020-09-21 14:34:00,0,0,1,0,,,5254,973,NigBtcCommunity
1308028443062423600,https://x.com/BusinessDayNg/status/1308028443062423555,"Best Free Bitcoin Wallet Address In Nigeria – @cardtonic

https://t.co/98T9W41eDY",2020-09-21 13:00:00,1,0,1,0,,,120204,218,BusinessDayNg
1308021751021006800,https://x.com/omnigist/status/1308021751021006854,Best Free Bitcoin Wallet Address In Nigeria – Cardtonic https://t.co/wsFjlf1pnp via https://t.co/hmXrUrdpYy,2020-09-21 12:34:00,0,0,0,0,,,2724,2662,omnigist
1307451503968481300,https://x.com/vibeshq_/status/1307451503968481280,Create A Free Bitcoin Address In Nigeria – CARDTONIC https://t.co/kbcXdkBVuO,2020-09-19 22:48:00,0,0,0,0,,,6411,8045,vibeshq_
1307333437238509600,https://x.com/Horndaskoure/status/1307333437238509576,Create A Free Bitcoin Address In Nigeria – CARDTONIC https://t.co/EdLecftvT4,2020-09-19 14:59:00,0,0,0,0,,,1879,2356,Horndaskoure
1307331474908164000,https://x.com/NaijLatestNews/status/1307331474908164097,Create A Free Bitcoin Address In Nigeria – CARDTONIC https://t.co/RbAIhQ2hGa,2020-09-19 14:51:00,0,0,0,0,,,323,601,NaijLatestNews
1307326979444748300,https://x.com/Naijaloadedotng/status/1307326979444748290,"Create A Free Bitcoin Address In Nigeria - CARDTONIC 👇

https://t.co/1n34dWzxQY https://t.co/EY8hPeBPxS",2020-09-19 14:33:00,0,1,0,0,,,12351,4002,Naijaloadedotng
1307326848356016000,https://x.com/Gossipcover2/status/1307326848356016129,Create A Free Bitcoin Address In Nigeria – CARDTONIC https://t.co/BndzI8X9UD,2020-09-19 14:33:00,0,0,0,0,,,240,697,Gossipcover2
1306306100791312400,https://x.com/EmmyBlaze_A/status/1306306100791312385,@cardtonic DM oo,2020-09-16 18:56:00,0,0,0,0,,cardtonic,6,198,EmmyBlaze_A
1296034332000374800,https://x.com/Giveawaykingwin/status/1296034332000374786,"Giveaway from Cardtonic Trading Services
Win...
To Win go to Cardtonic Trading Services on FACEBOOK
#GiveawayKing #Giveawaysng #PromosInNigeria #GiveawaysInNigeria #GiveawaysInNigeria2020 #PromoNigeria #Giveaway #Awoof #Nigeria  #GiveawayOfTheDay #Win #Freecash https://t.co/yUPnPbQdA5",2020-08-19 10:40:00,0,0,1,0,,,1554,329,Giveawaykingwin
