id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1537841080854618000,https://x.com/eguare_omoh/status/1537841080854618118,@cardtonic Another one plz,2022-06-17 16:54,0,0,0,0,,cardtonic,83,451,eguare_omoh
1537840424534036500,https://x.com/cardtonic/status/1537840424534036480,"Congratulations to the winners of last nights space 🏆

Kindly send a DM to redeem your prize 🤩🤩 https://t.co/o4Vh0xaKWz",2022-06-17 16:51,7,3,22,0,,,15756,48,cardtonic
1537800017741762600,https://x.com/ebechukuwa/status/1537800017741762560,@cardtonic Good afternoon,2022-06-17 14:11,0,0,0,0,,cardtonic,260,298,ebechukuwa
1537774438300663800,https://x.com/olatopeyemi/status/1537774438300663808,@cardtonic Tgif,2022-06-17 12:29,0,0,0,0,,cardtonic,1098,2150,olatopeyemi
1537772667973120000,https://x.com/AnnieGold09/status/1537772667973120000,@cardtonic Happy Friday,2022-06-17 12:22,0,0,0,0,,cardtonic,2055,2799,AnnieGold09
1537772373658706000,https://x.com/DLTournament/status/1537772373658705920,@cardtonic Happy Friday to u also......,2022-06-17 12:21,0,0,0,0,,cardtonic,3571,3929,DLTournament
1537772230897283000,https://x.com/ogechicalista1/status/1537772230897283073,@cardtonic Good afternoon,2022-06-17 12:20,0,0,0,0,,cardtonic,3934,5457,ogechicalista1
1538196310469316600,https://x.com/cardtonic/status/1538196310469316611,POV: Me currently ironing my church drip for tomorrow. They much collect! 😎 https://t.co/lF6Dtp3k6T,2022-06-18 16:25,5,3,16,0,,,15756,48,cardtonic
1537846094020886500,https://x.com/Abaxboiy/status/1537846094020886531,"@cardtonic You guys day cheat, I didn’t believe in this cause you waste a lot of my time yesterday without allowing me to talk but it’s well 🤬🤬🤬🤬",2022-06-17 17:14,0,0,0,0,,cardtonic,15,46,Abaxboiy
1537841080854618000,https://x.com/eguare_omoh/status/1537841080854618118,@cardtonic Another one plz,2022-06-17 16:54,0,0,0,0,,cardtonic,83,451,eguare_omoh
1537840424534036500,https://x.com/cardtonic/status/1537840424534036480,"Congratulations to the winners of last nights space 🏆

Kindly send a DM to redeem your prize 🤩🤩 https://t.co/o4Vh0xaKWz",2022-06-17 16:51,7,3,22,0,,,15756,48,cardtonic
1537800017741762600,https://x.com/ebechukuwa/status/1537800017741762560,@cardtonic Good afternoon,2022-06-17 14:11,0,0,0,0,,cardtonic,260,298,ebechukuwa
1537774438300663800,https://x.com/olatopeyemi/status/1537774438300663808,@cardtonic Tgif,2022-06-17 12:29,0,0,0,0,,cardtonic,1098,2150,olatopeyemi
1537772667973120000,https://x.com/AnnieGold09/status/1537772667973120000,@cardtonic Happy Friday,2022-06-17 12:22,0,0,0,0,,cardtonic,2055,2799,AnnieGold09
1537772373658706000,https://x.com/DLTournament/status/1537772373658705920,@cardtonic Happy Friday to u also......,2022-06-17 12:21,0,0,0,0,,cardtonic,3571,3929,DLTournament
1537772230897283000,https://x.com/ogechicalista1/status/1537772230897283073,@cardtonic Good afternoon,2022-06-17 12:20,0,0,0,0,,cardtonic,3934,5457,ogechicalista1
1537771905104629800,https://x.com/cardtonic/status/1537771905104629760,Good morning guys &amp; happy Friday 🤩,2022-06-17 12:19,3,10,19,0,,,15756,48,cardtonic
1537713130343637000,https://x.com/Bamisayemichae4/status/1537713130343636994,@cardtonic Hell wrong....not for any reason #datingyourfriendsex,2022-06-17 08:25,0,0,0,0,,cardtonic,67,425,Bamisayemichae4
1537771905104629800,https://x.com/cardtonic/status/1537771905104629760,Good morning guys &amp; happy Friday 🤩,2022-06-17 12:19,3,10,19,0,,,15754,48,cardtonic
1537713130343637000,https://x.com/Bamisayemichae4/status/1537713130343636994,@cardtonic Hell wrong....not for any reason #datingyourfriendsex,2022-06-17 08:25,0,0,0,0,,cardtonic,67,425,Bamisayemichae4
1537532783899418600,https://x.com/Erformar/status/1537532783899418624,"@cardtonic Many people who freak out about their exes still habour feelings for them. The problem usually stems from one thinking that the ex will treat their friend better than them, or the friend would find out their bad sides or the lies told during the course of the relationship.",2022-06-16 20:29,0,0,0,0,,cardtonic,1296,926,Erformar
1537532304217735200,https://x.com/sisi_ajebo/status/1537532304217735170,"@cardtonic #datingyourfriendsex  It's actually a no to me. As long as the person is considered a friend, it's a total no. That friend ex isn't the only person in the world you can fall in love with. There are just so many cons attached to it.",2022-06-16 20:27,0,0,3,0,,cardtonic,198,97,sisi_ajebo
1537526121444610000,https://x.com/eazylaykzy/status/1537526121444610048,@Jonjo0 @Mzzenny1 Go join Cardtonic space joor,2022-06-16 20:02,0,2,1,0,,Jonjo0,4223,3309,eazylaykzy
1537525476025151500,https://x.com/0kereke_/status/1537525476025151489,"Don’t date your friend’s Ex - guy code.

@cardtonic
#datingyourfriendsex https://t.co/QqqNExgF1D",2022-06-16 20:00,0,0,0,0,,,1523,936,0kereke_
1537520245304397800,https://x.com/SleemMedia/status/1537520245304397824,@cardtonic @jayythedope No it’s not wrong,2022-06-16 19:39,0,0,0,0,,cardtonic,2445,2684,SleemMedia
1537520124407730200,https://x.com/cardtonic/status/1537520124407730176,Use this hashtag to get your comments in 🔥 #datingyourfriendsex,2022-06-16 19:38,8,12,15,0,,,15754,48,cardtonic
1537520115071303700,https://x.com/SleemMedia/status/1537520115071303682,@cardtonic I’m currently dating my friends ex and we were never  had it mind. I would love to be given a chance to say my experience and how it happened,2022-06-16 19:38,0,0,0,0,,cardtonic,2445,2684,SleemMedia
1537517679581470700,https://x.com/cardtonic/status/1537517679581470721,"It’s going 🔥
 https://t.co/wcjTBNxpGx",2022-06-16 19:29,16,2,42,1,,,15754,48,cardtonic
1537508831969828900,https://x.com/vennyscott/status/1537508831969828864,"@cardtonic @jayythedope Reminder set already, hope I'll get some airtime Tonight",2022-06-16 18:54,0,0,0,0,,cardtonic,34,73,vennyscott
1537482952443330600,https://x.com/samthe_creative/status/1537482952443330560,@cardtonic @jayythedope Anticipating 😇,2022-06-16 17:11,0,0,0,0,,cardtonic,464,464,samthe_creative
1537438896580989000,https://x.com/cardtonic/status/1537438896580988930,"https://t.co/wcjTBNfOhX

Set your Reminders 😏",2022-06-16 14:16,8,2,32,1,,cardtonic,15754,48,cardtonic
1537433592376135700,https://x.com/cardtonic/status/1537433592376135681,"Are your friends exes off the table, or is it fair game ? 🤔

Join us by 8:30PM WAT tonight to discuss the subject matter. We also have @jayythedope as a guest speaker. We’d be expecting you boss😏 https://t.co/svezAqxKyq",2022-06-16 13:55,56,5,109,1,,,15754,48,cardtonic
1537319943208943600,https://x.com/Stanley86181771/status/1537319943208943616,"@chemicalbrodar @cardtonic Stanley kalu ukiwe
3118290415
First bank",2022-06-16 06:23,0,0,0,0,,chemicalbrodar,72,286,Stanley86181771
1537172028909813800,https://x.com/Dhmeji/status/1537172028909813762,@pengmanmodel @cardtonic 0104142500 access bank boss peng me https://t.co/nqS82rp9vb,2022-06-15 20:35,0,0,0,0,,pengmanofficial,467,3228,Dhmeji
1537099924151718000,https://x.com/GilbertGil70/status/1537099924151717888,"@pengmanmodel @cardtonic 8023428157
PalmPay https://t.co/3OcQrNlgtw",2022-06-15 15:49,0,0,0,0,,pengmanofficial,295,5004,GilbertGil70
1537094180081746000,https://x.com/Uchelucky91/status/1537094180081745920,"@pengmanmodel @cardtonic 0238217453
Boss🙌 https://t.co/ldsUxzPuwt",2022-06-15 15:26,0,0,0,0,,pengmanofficial,166,1412,Uchelucky91
1537092584937595000,https://x.com/Q_faygo/status/1537092584937594882,@pengmanmodel @pengmanmodel My Influencer thank you oh 🙇‍♂️ @cardtonic thank you so much 🤝,2022-06-15 15:20,1,0,9,0,,pengmanofficial,946,903,Q_faygo
1537088386699231200,https://x.com/bhadboy_davidd/status/1537088386699231233,"@_Ewawunmi @cardtonic You be billionaire o😯
Show me love mommyyy🤧",2022-06-15 15:03,0,0,0,0,,_Ewawunmi,11,193,bhadboy_davidd
1537532783899418600,https://x.com/Erformar/status/1537532783899418624,"@cardtonic Many people who freak out about their exes still habour feelings for them. The problem usually stems from one thinking that the ex will treat their friend better than them, or the friend would find out their bad sides or the lies told during the course of the relationship.",2022-06-16 20:29,0,0,0,0,,cardtonic,1296,926,Erformar
1537532304217735200,https://x.com/sisi_ajebo/status/1537532304217735170,"@cardtonic #datingyourfriendsex  It's actually a no to me. As long as the person is considered a friend, it's a total no. That friend ex isn't the only person in the world you can fall in love with. There are just so many cons attached to it.",2022-06-16 20:27,0,0,3,0,,cardtonic,198,97,sisi_ajebo
1537526121444610000,https://x.com/eazylaykzy/status/1537526121444610048,@Jonjo0 @Mzzenny1 Go join Cardtonic space joor,2022-06-16 20:02,0,2,1,0,,Jonjo0,4223,3309,eazylaykzy
1537525476025151500,https://x.com/0kereke_/status/1537525476025151489,"Don’t date your friend’s Ex - guy code.

@cardtonic
#datingyourfriendsex https://t.co/QqqNExgF1D",2022-06-16 20:00,0,0,0,0,,,1523,936,0kereke_
1537520245304397800,https://x.com/SleemMedia/status/1537520245304397824,@cardtonic @jayythedope No it’s not wrong,2022-06-16 19:39,0,0,0,0,,cardtonic,2445,2684,SleemMedia
1537520124407730200,https://x.com/cardtonic/status/1537520124407730176,Use this hashtag to get your comments in 🔥 #datingyourfriendsex,2022-06-16 19:38,8,12,15,0,,,15756,48,cardtonic
1537520115071303700,https://x.com/SleemMedia/status/1537520115071303682,@cardtonic I’m currently dating my friends ex and we were never  had it mind. I would love to be given a chance to say my experience and how it happened,2022-06-16 19:38,0,0,0,0,,cardtonic,2445,2684,SleemMedia
1537517679581470700,https://x.com/cardtonic/status/1537517679581470721,"It’s going 🔥
 https://t.co/wcjTBNxpGx",2022-06-16 19:29,16,2,42,1,,,15756,48,cardtonic
1537508831969828900,https://x.com/vennyscott/status/1537508831969828864,"@cardtonic @jayythedope Reminder set already, hope I'll get some airtime Tonight",2022-06-16 18:54,0,0,0,0,,cardtonic,34,73,vennyscott
1537482952443330600,https://x.com/samthe_creative/status/1537482952443330560,@cardtonic @jayythedope Anticipating 😇,2022-06-16 17:11,0,0,0,0,,cardtonic,464,464,samthe_creative
1536943569176612900,https://x.com/toheebganiyu6/status/1536943569176612865,@_Ewawunmi @cardtonic Oh Allah please open your way for me too.,2022-06-15 05:27,0,0,0,0,,_Ewawunmi,14,152,toheebganiyu6
1536923133550157800,https://x.com/GilbertGil70/status/1536923133550157824,"8023428157
PalmPay

Following @cardtonic

@pengmanmodel professional fineboy please show love reach my side boss 🤲🏻❤️

Also a subscriber and a regular viewer of your YouTube channel https://t.co/KzmhKVSnxn",2022-06-15 04:06,0,0,0,0,,,295,5004,GilbertGil70
1536843388548436000,https://x.com/Isaacpet85/status/1536843388548435969,"@_Ewawunmi @cardtonic #Lord #God, you hear this🥺
Make this my song of testimonies 🙏🏾🙇🏾🙇🏾🙇🏾",2022-06-14 22:49,0,0,0,0,,_Ewawunmi,642,1630,Isaacpet85
1536829213323436000,https://x.com/ImperialSeoh/status/1536829213323436034,@_Ewawunmi @cardtonic Sugar mummy of life✌️,2022-06-14 21:53,0,0,0,0,,_Ewawunmi,3068,784,ImperialSeoh
1536814651496968200,https://x.com/Escobar0830/status/1536814651496968194,@_Ewawunmi @cardtonic Where una take dey see this money 💰 🤑 💸,2022-06-14 20:55,0,0,0,0,,_Ewawunmi,134,1090,Escobar0830
1536812529695047700,https://x.com/great_emmanuel5/status/1536812529695047682,"@pengmanmodel @cardtonic Done as requested boss
0073061532
Ikoh Emmanuel david
Sterling Bank https://t.co/PReWlDL8t3",2022-06-14 20:47,0,0,0,0,,pengmanofficial,2,55,great_emmanuel5
1536809174197227500,https://x.com/iam_streetWiSe/status/1536809174197227522,@pengmanmodel @cardtonic Thank God u know but I will jus follow @cardtonic jeje for the 💙,2022-06-14 20:33,0,0,0,0,,pengmanofficial,2998,2904,iam_streetWiSe
1536808942755618800,https://x.com/pengmanofficial/status/1536808942755618816,@iam_streetWiSe @cardtonic Lmao,2022-06-14 20:32,0,1,1,0,,iam_streetWiSe,173794,359,pengmanofficial
1536808884521820200,https://x.com/iam_streetWiSe/status/1536808884521820162,@pengmanmodel @cardtonic If I post acct I know u no go pick me 😂,2022-06-14 20:32,0,1,0,0,,pengmanofficial,2998,2904,iam_streetWiSe
1536800498606653400,https://x.com/youngsegzy_/status/1536800498606653441,@pengmanmodel @cardtonic Done boss https://t.co/6gBYcyBKjv,2022-06-14 19:59,0,0,0,0,,pengmanofficial,1169,1394,youngsegzy_
1536799372175937500,https://x.com/MOspeed124/status/1536799372175937536,@pengmanmodel @cardtonic OPay 07059376288 pls l want too use it and eat am a student https://t.co/K9t2IkwnQu,2022-06-14 19:54,0,0,0,0,,pengmanofficial,258,4966,MOspeed124
1536798638252429300,https://x.com/MoneyChilaka/status/1536798638252429312,@pengmanmodel @cardtonic Done,2022-06-14 19:52,0,0,0,0,,pengmanofficial,104,324,MoneyChilaka
1536798356852310000,https://x.com/yosoye_elisha/status/1536798356852310016,"@pengmanmodel @cardtonic Done
Kindly pick me🙏🙏",2022-06-14 19:50,0,0,0,0,,pengmanofficial,7103,1508,yosoye_elisha
1536798046109024300,https://x.com/Biggmikes1/status/1536798046109024262,"@pengmanmodel @cardtonic 0244777517
Wema bank https://t.co/V4u3qTxvXK",2022-06-14 19:49,0,0,0,0,,pengmanofficial,2154,2348,Biggmikes1
1536797504230117400,https://x.com/Bizubeans/status/1536797504230117376,@pengmanmodel @cardtonic 0510889154 GTb grace https://t.co/9KaIrcdwSr,2022-06-14 19:47,0,0,0,0,,pengmanofficial,500,2121,Bizubeans
1536797006429053000,https://x.com/pengmanofficial/status/1536797006429052928,Follow @cardtonic &amp; post your acc details / screenshot as evidence.,2022-06-14 19:45,8,31,29,3,,pengmanofficial,173794,359,pengmanofficial
1536796749116985300,https://x.com/Mon_Duci/status/1536796749116985344,@cardtonic @_Ewawunmi should I drop Account,2022-06-14 19:44,0,0,0,0,,cardtonic,2520,2158,Mon_Duci
1536796584754790400,https://x.com/cardtonic/status/1536796584754790400,"Anywhere you see Ewa, bill am oo 🧏🏾‍♂️",2022-06-14 19:43,4,2,12,1,,,15756,48,cardtonic
1536783092932919300,https://x.com/ebechukuwa/status/1536783092932919296,@cardtonic 1k and am broke 😂,2022-06-14 18:50,0,0,0,0,,cardtonic,260,298,ebechukuwa
1536781721349259300,https://x.com/Rafss___/status/1536781721349259265,"@_Ewawunmi @cardtonic Anty Aisha, shey eni like lati empower me bayii😔",2022-06-14 18:44,0,0,0,0,,_Ewawunmi,505,108,Rafss___
1536777618451751000,https://x.com/HunkuOladele/status/1536777618451750912,"@_Ewawunmi @cardtonic Subhanallah...

I pray I get to the level and pass it ooo.

You will also be way bigger than this..",2022-06-14 18:28,1,0,1,0,,_Ewawunmi,2187,1625,HunkuOladele
1536774792598126600,https://x.com/MagnusChuks88/status/1536774792598126594,"@cardtonic Once it can't feed my animals,birds or family.. I go sad",2022-06-14 18:17,0,0,0,0,,cardtonic,223,484,MagnusChuks88
1536773448256692200,https://x.com/nwibo_azubuike/status/1536773448256692228,@cardtonic less than 1k,2022-06-14 18:11,0,0,0,0,,cardtonic,478,36,nwibo_azubuike
1536767126203154400,https://x.com/Olugben10424161/status/1536767126203154435,@_Ewawunmi @cardtonic Gistlover is typing,2022-06-14 17:46,0,1,0,0,,_Ewawunmi,262,710,Olugben10424161
1536764490288705500,https://x.com/AkerelePhebe/status/1536764490288705538,"@cardtonic 400 naira
Please @cardtonic  boss I sell beautiful wears
Please patronise me🙏🙏 I get people to take care off😭🙏🙏🙏🙏🙏🙏",2022-06-14 17:36,0,0,0,0,,cardtonic,2834,3623,AkerelePhebe
1536762642186092500,https://x.com/cardtonic/status/1536762642186092544,About how much would be in your bank account for you to say you’re broke ? 😏,2022-06-14 17:29,12,40,65,1,,,15754,48,cardtonic
1536701349928308700,https://x.com/joelatabs/status/1536701349928308738,@cardtonic When is google play gift card server be retified??,2022-06-14 13:25,0,0,0,0,,cardtonic,876,2985,joelatabs
1536605143810162700,https://x.com/ogechicalista1/status/1536605143810162688,@AkerelePhebe @mrmacaronii @DONJAZZY @betgenuinecom @Bkally1 @Oluwafunnmi @Valhalla_XXX @cardtonic @LadyBet8 @BOOMBET201 @OlaIphoneplug @Ekitipikin This is beautiful...it will bring customers buyers in Jesus name Amen,2022-06-14 07:03,0,0,0,0,,AkerelePhebe,3935,5457,ogechicalista1
1536422871098089500,https://x.com/FegaDukes/status/1536422871098089473,@cardtonic Lol that's is some BOSS Sh*t 😎,2022-06-13 18:58,0,0,0,0,,cardtonic,1433,1741,FegaDukes
1536373416126984200,https://x.com/cardtonic/status/1536373416126984193,Thank you boss 💙,2022-06-13 15:42,4,1,8,0,,,15754,48,cardtonic
1536165347098755000,https://x.com/Godzilla__134/status/1536165347098755073,"@cardtonic I traded with this fools , I was scammed, twice !! Losing such integrity hurts, I have never done a successful business with this assholes !!! Full of bullshits",2022-06-13 01:55,0,0,0,0,,cardtonic,577,632,Godzilla__134
1536049308042244000,https://x.com/ogechicalista1/status/1536049308042244102,@cardtonic Enjoy your holiday,2022-06-12 18:14,0,0,0,0,,cardtonic,3935,5457,ogechicalista1
1536049271874719700,https://x.com/ayomidee512/status/1536049271874719746,@cardtonic We that are learning work are not free🤦,2022-06-12 18:14,0,0,0,0,,cardtonic,1644,3552,ayomidee512
1536049083319824400,https://x.com/Elyte_Thinker/status/1536049083319824384,@cardtonic All love a public holiday.,2022-06-12 18:13,0,0,0,0,,cardtonic,1351,1464,Elyte_Thinker
1536048873050890200,https://x.com/cardtonic/status/1536048873050890241,Sunday evening  and I’m not even worried because tomorrow is a public holiday 😎,2022-06-12 18:12,8,7,32,0,,,15754,48,cardtonic
1535947972579664000,https://x.com/FegaDukes/status/1535947972579663873,@chemicalbrodar @cardtonic CARDTONIC number 1☝🏽 https://t.co/8D52bGNqFr,2022-06-12 11:31,0,0,0,0,,chemicalbrodar,1433,1741,FegaDukes
1535871642186002400,https://x.com/AkerelePhebe/status/1535871642186002432,"@chemicalbrodar @cardtonic Done🙏🙏🙏🙏
😍😍😍😍😍",2022-06-12 06:28,0,0,0,0,,chemicalbrodar,2834,3623,AkerelePhebe
1535867319322394600,https://x.com/Zeee_omar/status/1535867319322394624,@chemicalbrodar @cardtonic Done https://t.co/wdOPZpCq3C,2022-06-12 06:11,0,0,0,0,,chemicalbrodar,2576,4386,Zeee_omar
1535865764992909300,https://x.com/festus289/status/1535865764992909312,@chemicalbrodar @cardtonic Thanks in advance 🥰 https://t.co/J3RTS9Yc59,2022-06-12 06:05,0,0,0,0,,chemicalbrodar,704,2022,festus289
1535858853132349400,https://x.com/anaia_girl/status/1535858853132349440,"@chemicalbrodar @cardtonic Done
Please please https://t.co/55CP3ibAp1",2022-06-12 05:37,0,0,0,0,,chemicalbrodar,3,72,anaia_girl
1537438896580989000,https://x.com/cardtonic/status/1537438896580988930,"https://t.co/wcjTBNfOhX

Set your Reminders 😏",2022-06-16 14:16,8,2,32,1,,cardtonic,15756,48,cardtonic
1537433592376135700,https://x.com/cardtonic/status/1537433592376135681,"Are your friends exes off the table, or is it fair game ? 🤔

Join us by 8:30PM WAT tonight to discuss the subject matter. We also have @jayythedope as a guest speaker. We’d be expecting you boss😏 https://t.co/svezAqxKyq",2022-06-16 13:55,56,5,109,1,,,15756,48,cardtonic
1537319943208943600,https://x.com/Stanley86181771/status/1537319943208943616,"@chemicalbrodar @cardtonic Stanley kalu ukiwe
3118290415
First bank",2022-06-16 06:23,0,0,0,0,,chemicalbrodar,72,286,Stanley86181771
1537172028909813800,https://x.com/Dhmeji/status/1537172028909813762,@pengmanmodel @cardtonic 0104142500 access bank boss peng me https://t.co/nqS82rp9vb,2022-06-15 20:35,0,0,0,0,,pengmanofficial,467,3228,Dhmeji
1537099924151718000,https://x.com/GilbertGil70/status/1537099924151717888,"@pengmanmodel @cardtonic 8023428157
PalmPay https://t.co/3OcQrNlgtw",2022-06-15 15:49,0,0,0,0,,pengmanofficial,295,5004,GilbertGil70
1537094180081746000,https://x.com/Uchelucky91/status/1537094180081745920,"@pengmanmodel @cardtonic 0238217453
Boss🙌 https://t.co/ldsUxzPuwt",2022-06-15 15:26,0,0,0,0,,pengmanofficial,166,1412,Uchelucky91
1537092584937595000,https://x.com/Q_faygo/status/1537092584937594882,@pengmanmodel @pengmanmodel My Influencer thank you oh 🙇‍♂️ @cardtonic thank you so much 🤝,2022-06-15 15:20,1,0,9,0,,pengmanofficial,946,903,Q_faygo
1537088386699231200,https://x.com/bhadboy_davidd/status/1537088386699231233,"@_Ewawunmi @cardtonic You be billionaire o😯
Show me love mommyyy🤧",2022-06-15 15:03,0,0,0,0,,_Ewawunmi,11,193,bhadboy_davidd
1536943569176612900,https://x.com/toheebganiyu6/status/1536943569176612865,@_Ewawunmi @cardtonic Oh Allah please open your way for me too.,2022-06-15 05:27,0,0,0,0,,_Ewawunmi,14,152,toheebganiyu6
1536923133550157800,https://x.com/GilbertGil70/status/1536923133550157824,"8023428157
PalmPay

Following @cardtonic

@pengmanmodel professional fineboy please show love reach my side boss 🤲🏻❤️

Also a subscriber and a regular viewer of your YouTube channel https://t.co/KzmhKVSnxn",2022-06-15 04:06,0,0,0,0,,,295,5004,GilbertGil70
1536843388548436000,https://x.com/Isaacpet85/status/1536843388548435969,"@_Ewawunmi @cardtonic #Lord #God, you hear this🥺
Make this my song of testimonies 🙏🏾🙇🏾🙇🏾🙇🏾",2022-06-14 22:49,0,0,0,0,,_Ewawunmi,642,1630,Isaacpet85
1536829213323436000,https://x.com/ImperialSeoh/status/1536829213323436034,@_Ewawunmi @cardtonic Sugar mummy of life✌️,2022-06-14 21:53,0,0,0,0,,_Ewawunmi,3068,784,ImperialSeoh
1536814651496968200,https://x.com/Escobar0830/status/1536814651496968194,@_Ewawunmi @cardtonic Where una take dey see this money 💰 🤑 💸,2022-06-14 20:55,0,0,0,0,,_Ewawunmi,134,1090,Escobar0830
1536812529695047700,https://x.com/great_emmanuel5/status/1536812529695047682,"@pengmanmodel @cardtonic Done as requested boss
0073061532
Ikoh Emmanuel david
Sterling Bank https://t.co/PReWlDL8t3",2022-06-14 20:47,0,0,0,0,,pengmanofficial,2,55,great_emmanuel5
1536809174197227500,https://x.com/iam_streetWiSe/status/1536809174197227522,@pengmanmodel @cardtonic Thank God u know but I will jus follow @cardtonic jeje for the 💙,2022-06-14 20:33,0,0,0,0,,pengmanofficial,2998,2904,iam_streetWiSe
1536808942755618800,https://x.com/pengmanofficial/status/1536808942755618816,@iam_streetWiSe @cardtonic Lmao,2022-06-14 20:32,0,1,1,0,,iam_streetWiSe,173794,359,pengmanofficial
1536808884521820200,https://x.com/iam_streetWiSe/status/1536808884521820162,@pengmanmodel @cardtonic If I post acct I know u no go pick me 😂,2022-06-14 20:32,0,1,0,0,,pengmanofficial,2998,2904,iam_streetWiSe
1536800498606653400,https://x.com/youngsegzy_/status/1536800498606653441,@pengmanmodel @cardtonic Done boss https://t.co/6gBYcyBKjv,2022-06-14 19:59,0,0,0,0,,pengmanofficial,1169,1394,youngsegzy_
1536799372175937500,https://x.com/MOspeed124/status/1536799372175937536,@pengmanmodel @cardtonic OPay 07059376288 pls l want too use it and eat am a student https://t.co/K9t2IkwnQu,2022-06-14 19:54,0,0,0,0,,pengmanofficial,258,4966,MOspeed124
1536798638252429300,https://x.com/MoneyChilaka/status/1536798638252429312,@pengmanmodel @cardtonic Done,2022-06-14 19:52,0,0,0,0,,pengmanofficial,104,324,MoneyChilaka
1535758430069203000,https://x.com/Eyiounawi100/status/1535758430069202946,"@chemicalbrodar @cardtonic Randomly pick me, thank you https://t.co/DtjFpq5Ukl",2022-06-11 22:58,0,0,0,0,,chemicalbrodar,28,55,Eyiounawi100
1535758120202473500,https://x.com/Sammy___dc/status/1535758120202473474,@14Kayode @chemicalbrodar @cardtonic Your babe still de send you message 😂😂,2022-06-11 22:57,0,0,0,0,,14Kayode,202,516,Sammy___dc
1535737052137930800,https://x.com/Optimus1X/status/1535737052137930757,"@chemicalbrodar @cardtonic Done!
I have notifications on too! 😊🤲 https://t.co/9BI08NnxgV",2022-06-11 21:33,0,0,0,0,,chemicalbrodar,90,493,Optimus1X
1535733904144990200,https://x.com/Kanchei1000/status/1535733904144990209,@chemicalbrodar @cardtonic All tasks completed! 💯 https://t.co/WlLhtZyHIz,2022-06-11 21:21,0,0,1,0,,chemicalbrodar,117,386,Kanchei1000
1535733116161212400,https://x.com/King_Grayy/status/1535733116161212416,@chemicalbrodar @cardtonic Done https://t.co/3XZ8NbkzVh,2022-06-11 21:18,0,0,0,0,,chemicalbrodar,1032,2905,King_Grayy
1535717191387078700,https://x.com/WorkMoneyFun/status/1535717191387078656,"Cardtonic - Sell Gift Cards on the App Store https://t.co/gXbERaGphe, see more https://t.co/7N1zZ7CgkX",2022-06-11 20:14,0,0,0,0,,,10029,9844,WorkMoneyFun
1535710531314647000,https://x.com/OmoteeOmotee_/status/1535710531314647040,@chemicalbrodar @Emmy__Prince @cardtonic Following https://t.co/1IwvYoKAmI,2022-06-11 19:48,0,0,0,0,,chemicalbrodar,2140,5170,OmoteeOmotee_
1535710381452284000,https://x.com/AnaekweFelix/status/1535710381452283904,@chemicalbrodar @cardtonic Done ser🤝 https://t.co/ov8xagsfnN,2022-06-11 19:47,0,0,0,0,,chemicalbrodar,239,1379,AnaekweFelix
1535709068299485200,https://x.com/ThatAnambraGuy/status/1535709068299485185,@chemicalbrodar @cardtonic Done ✅✅ https://t.co/H38b3sFo6d,2022-06-11 19:42,0,0,0,0,,chemicalbrodar,576,2772,ThatAnambraGuy
1535708536935686100,https://x.com/_jee_jee1/status/1535708536935686147,@cardtonic Beautiful,2022-06-11 19:40,0,0,0,0,,cardtonic,1557,415,_jee_jee1
1535708329019953200,https://x.com/9ja_maxx/status/1535708329019953152,@chemicalbrodar @michael__idk @cardtonic Done https://t.co/b4aOIYp7UW,2022-06-11 19:39,0,0,0,0,,chemicalbrodar,737,3610,9ja_maxx
1535705143940898800,https://x.com/DonMayor77/status/1535705143940898816,@chemicalbrodar @cardtonic I don do am ooo bro https://t.co/DxXluMJ7q4,2022-06-11 19:26,0,0,0,0,,chemicalbrodar,142,305,DonMayor77
1535704623029403600,https://x.com/onyeoma_josh/status/1535704623029403650,@chemicalbrodar @cardtonic Done https://t.co/sNJ0qw69Ss,2022-06-11 19:24,0,0,0,0,,chemicalbrodar,698,672,onyeoma_josh
1535704448449798100,https://x.com/Faruq_Ayo11/status/1535704448449798144,@chemicalbrodar @cardtonic Done https://t.co/vTdolhu2fu,2022-06-11 19:24,0,0,0,0,,chemicalbrodar,2536,3955,Faruq_Ayo11
1535704327595098000,https://x.com/Don_Pvblo_/status/1535704327595098115,@chemicalbrodar @cardtonic Done ✅ https://t.co/GWJmFzUPK8,2022-06-11 19:23,0,0,0,0,,chemicalbrodar,5,75,Don_Pvblo_
1535703456169832400,https://x.com/winner4rever/status/1535703456169832449,@chemicalbrodar @cardtonic Proof https://t.co/zVlcWbIR6L,2022-06-11 19:20,0,0,0,0,,chemicalbrodar,7,62,winner4rever
1535703421977763800,https://x.com/Ttlayomi1/status/1535703421977763842,@chemicalbrodar @cardtonic Done✅ https://t.co/XBhhfLYFJd,2022-06-11 19:20,0,0,0,0,,chemicalbrodar,3264,4974,Ttlayomi1
1535702916362797000,https://x.com/Melvin1M/status/1535702916362797058,@chemicalbrodar @cardtonic Done https://t.co/RWJbTp6TBC,2022-06-11 19:18,0,0,0,0,,chemicalbrodar,10,26,Melvin1M
1535702791875879000,https://x.com/Pengmami1/status/1535702791875878912,@chemicalbrodar @cardtonic Done ejoorrrrrrr https://t.co/8voR6FB8gv,2022-06-11 19:17,0,0,0,0,,chemicalbrodar,201,190,Pengmami1
